person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
23,88000,7.0,9600,5.79,0,0.11,3,False,False,True,False,False,False,False,False,False,False
24,94000,6.0,9600,12.99,0,0.1,2,False,False,True,False,True,False,False,False,False,True
26,66800,0.0,2500,11.49,0,0.04,4,False,False,False,True,False,False,False,False,False,False
23,66912,7.0,16000,12.73,0,0.24,3,False,False,False,False,True,False,False,False,False,False
26,66948,11.0,20000,10.95,0,0.3,4,False,True,False,True,False,False,False,False,False,False
25,67000,3.0,3000,7.9,0,0.04,3,False,False,False,False,False,False,False,False,False,False
23,21000,3.0,10000,12.21,1,0.48,4,False,False,True,True,False,False,False,False,False,False
25,23387,2.0,10000,7.51,1,0.43,4,False,False,True,False,False,False,False,False,False,False
26,23624,6.0,10000,9.88,1,0.42,2,False,False,True,True,False,False,False,False,False,False
23,24960,0.0,10000,9.64,1,0.4,4,False,False,True,True,False,False,False,False,False,False
26,67000,10.0,10000,12.21,0,0.15,3,False,False,False,True,False,False,False,False,False,False
22,25000,0.0,10000,8.59,1,0.4,2,False,False,True,False,False,False,False,False,False,False
25,25000,3.0,10000,14.11,1,0.4,2,False,False,True,False,False,True,False,False,False,True
22,67200,2.0,5000,9.99,0,0.07,2,False,False,False,True,False,False,False,False,False,False
24,26000,6.0,10000,10.99,1,0.38,4,False,False,True,True,False,False,False,False,False,False
22,26400,1.0,10000,16.02,1,0.38,2,False,False,True,False,False,True,False,False,False,False
24,67500,3.0,3000,7.88,0,0.04,4,False,False,False,False,False,False,False,False,False,False
22,26400,3.0,10000,9.88,1,0.38,2,False,False,True,True,False,False,False,False,False,False
21,28600,3.0,10000,11.34,1,0.35,3,False,False,True,False,True,False,False,False,False,True
24,30000,0.0,10000,19.29,1,0.33,3,False,False,True,False,False,False,True,False,False,True
22,68000,6.0,10000,7.49,0,0.15,2,False,False,False,False,False,False,False,False,False,False
22,30000,5.0,10000,13.98,1,0.33,2,False,False,True,False,True,False,False,False,False,True
22,68000,6.0,10000,10.74,0,0.15,2,False,False,False,True,False,False,False,False,False,False
23,30000,3.0,10000,11.48,1,0.33,4,False,False,True,True,False,False,False,False,False,False
23,68000,7.0,12000,5.42,0,0.18,4,False,False,False,False,False,False,False,False,False,False
23,30000,3.0,10000,11.14,1,0.33,2,False,False,True,True,False,False,False,False,False,False
24,30000,0.0,10000,8.38,1,0.33,2,False,False,True,False,False,False,False,False,False,False
22,31000,6.0,10000,8.9,1,0.32,4,False,False,True,False,False,False,False,False,False,False
26,68000,8.0,24250,12.18,0,0.36,4,False,True,False,True,False,False,False,False,False,False
26,68000,6.0,21000,13.92,0,0.31,4,False,True,False,False,True,False,False,False,False,False
24,68000,1.0,5500,15.68,0,0.08,4,False,False,False,False,False,False,True,False,False,False
22,31200,5.0,10000,12.73,1,0.32,4,False,False,True,False,True,False,False,False,False,False
26,32000,6.0,10000,6.99,1,0.31,3,False,False,True,False,False,False,False,False,False,False
26,68399,7.0,10500,6.91,0,0.15,3,False,False,False,False,False,False,False,False,False,False
25,62400,7.0,4000,18.39,1,0.06,2,False,True,False,False,False,False,True,False,False,True
23,32580,0.0,10000,11.14,1,0.31,3,False,False,True,True,False,False,False,False,False,False
26,33000,3.0,10000,11.71,0,0.3,3,False,False,True,True,False,False,False,False,False,False
21,69000,5.0,13250,6.62,0,0.19,2,False,False,False,False,False,False,False,False,False,False
26,69000,8.0,15000,7.49,0,0.22,3,False,False,False,False,False,False,False,False,False,False
26,69000,10.0,5000,14.17,0,0.07,4,False,False,False,False,True,False,False,False,False,False
24,35004,0.0,10000,12.84,0,0.29,4,False,False,True,False,True,False,False,False,False,True
25,69000,5.0,20000,10.75,0,0.29,2,False,False,False,True,False,False,False,False,False,False
24,69000,3.0,11000,10.62,0,0.16,3,False,False,False,True,False,False,False,False,False,False
22,69000,6.0,7800,12.41,0,0.11,3,False,False,False,False,True,False,False,False,False,True
22,69077,2.0,10000,7.51,0,0.14,3,False,False,False,False,False,False,False,False,False,False
25,36000,0.0,10000,11.11,0,0.28,2,False,False,True,True,False,False,False,False,False,False
25,69570,0.0,1500,7.74,0,0.02,2,False,True,False,False,False,False,False,False,False,False
21,36000,5.0,10000,11.48,0,0.28,4,False,False,True,True,False,False,False,False,False,False
23,69743,7.0,1000,14.11,0,0.01,3,False,False,False,False,False,True,False,False,False,False
23,37000,4.0,10000,13.23,0,0.27,3,False,False,True,False,True,False,False,False,False,False
22,38000,5.0,10000,13.49,0,0.26,2,False,False,True,False,True,False,False,False,False,False
25,69996,3.0,25000,10.62,0,0.36,3,False,False,False,True,False,False,False,False,False,False
23,38000,4.0,10000,10.99,0,0.26,2,False,False,True,True,False,False,False,False,False,False
26,38000,6.0,10000,7.66,0,0.26,3,False,False,True,False,False,False,False,False,False,False
23,69996,7.0,15000,13.47,0,0.21,4,False,False,False,False,True,False,False,False,False,True
21,38000,3.0,10000,12.18,0,0.26,3,False,False,True,True,False,False,False,False,False,False
23,70000,5.0,10000,6.62,0,0.14,4,False,False,False,False,False,False,False,False,False,False
22,38004,5.0,10000,10.37,0,0.26,4,False,False,True,True,False,False,False,False,False,False
24,38244,6.0,10000,7.88,0,0.26,3,False,False,True,False,False,False,False,False,False,False
22,33000,6.0,10000,12.42,1,0.3,3,False,False,True,True,False,False,False,False,False,False
25,70000,9.0,1000,12.69,0,0.01,2,False,False,False,True,False,False,False,False,False,False
26,70000,10.0,10000,12.42,0,0.14,4,False,True,False,True,False,False,False,False,False,False
24,70000,2.0,17000,7.51,0,0.24,4,False,False,False,False,False,False,False,False,False,False
25,34000,4.0,10000,6.62,1,0.29,4,False,False,True,False,False,False,False,False,False,False
24,64000,8.0,14500,5.42,1,0.23,2,False,False,False,False,False,False,False,False,False,False
24,40000,0.0,10000,8.49,0,0.25,3,False,False,True,False,False,False,False,False,False,False
24,40000,5.0,10000,7.88,0,0.25,3,False,False,True,False,False,False,False,False,False,False
23,70000,4.0,25000,10.59,0,0.36,3,False,False,False,True,False,False,False,False,False,False
25,70000,4.0,4000,7.42,0,0.06,2,False,True,False,False,False,False,False,False,False,False
23,42000,4.0,10000,5.42,0,0.24,3,False,False,True,False,False,False,False,False,False,False
22,42000,3.0,10000,13.98,0,0.24,2,False,False,True,False,True,False,False,False,False,False
22,36000,4.0,10000,11.36,1,0.28,2,False,False,True,True,False,False,False,False,False,False
26,70000,10.0,8000,10.0,0,0.11,2,False,False,False,True,False,False,False,False,False,False
25,70000,9.0,12000,5.79,0,0.17,2,False,False,False,False,False,False,False,False,False,False
24,44000,2.0,10000,7.49,0,0.23,2,False,False,True,False,False,False,False,False,False,False
21,44000,6.0,10000,14.74,0,0.23,4,False,False,True,False,False,True,False,False,False,False
25,70000,5.0,8000,7.88,0,0.11,4,False,False,False,False,False,False,False,False,False,False
24,45000,2.0,10000,6.62,0,0.22,3,False,False,True,False,False,False,False,False,False,False
25,70000,9.0,12000,7.51,0,0.17,4,False,False,False,False,False,False,False,False,False,False
23,39000,3.0,10000,11.99,1,0.26,3,False,False,True,True,False,False,False,False,False,False
26,70000,0.0,8000,14.84,0,0.11,3,False,False,False,False,False,True,False,False,False,False
23,70000,1.0,5000,11.12,0,0.07,3,False,False,False,True,False,False,False,False,False,False
23,70000,7.0,6000,7.51,0,0.09,2,False,False,False,False,False,False,False,False,False,False
23,39000,2.0,10000,15.2,1,0.26,3,False,False,True,False,False,True,False,False,False,True
22,39000,2.0,10000,16.07,1,0.26,2,False,False,True,False,False,True,False,False,False,True
26,70000,5.0,4500,7.51,0,0.06,4,False,False,False,False,False,False,False,False,False,False
22,45000,3.0,10000,17.93,0,0.22,2,False,False,True,False,False,False,True,False,False,True
24,70000,2.0,12000,17.56,0,0.17,3,False,False,False,False,False,False,True,False,False,True
23,70000,5.0,3000,7.51,0,0.04,4,False,False,False,False,False,False,False,False,False,False
23,23000,0.0,4325,11.11,0,0.19,3,False,False,True,True,False,False,False,False,False,False
24,35000,8.0,4250,6.99,0,0.12,2,False,False,True,False,False,False,False,False,False,False
24,70000,8.0,24250,12.18,0,0.35,2,False,True,False,True,False,False,False,False,False,False
26,48000,10.0,4225,9.83,0,0.09,2,False,False,True,True,False,False,False,False,False,False
22,70000,6.0,25000,15.31,0,0.36,4,False,False,False,False,False,True,False,False,False,True
26,70000,3.0,5400,12.53,0,0.08,4,False,False,False,False,True,False,False,False,False,False
24,70000,4.0,9000,9.63,0,0.13,2,True,False,False,False,False,False,False,False,False,False
24,70000,2.0,8950,11.89,0,0.13,3,False,False,False,True,False,False,False,False,False,False
26,34000,4.0,4200,16.82,1,0.12,3,False,False,True,False,False,False,True,False,False,True
24,35000,0.0,4200,10.37,0,0.12,4,False,False,True,True,False,False,False,False,False,False
24,47500,4.0,4200,8.9,0,0.09,4,False,False,True,False,False,False,False,False,False,False
25,65000,4.0,6000,8.9,1,0.09,2,False,False,False,False,False,False,False,False,False,False
24,71000,4.0,14000,10.99,0,0.2,3,False,True,False,True,False,False,False,False,False,False
23,61000,3.0,4200,6.03,0,0.07,4,False,False,True,False,False,False,False,False,False,False
23,60996,2.0,4200,15.58,1,0.07,2,False,False,True,False,False,True,False,False,False,False
22,71000,6.0,3200,7.4,0,0.05,2,False,False,False,False,False,False,False,False,False,False
26,70000,10.0,4075,5.42,0,0.06,3,False,False,True,False,False,False,False,False,False,False
24,71496,5.0,15000,15.95,0,0.21,3,False,False,False,False,False,True,False,False,False,True
24,12000,0.0,4000,13.8,1,0.33,3,False,False,True,False,True,False,False,False,False,True
26,71760,10.0,3000,19.91,0,0.04,3,False,False,False,False,False,False,True,False,False,False
26,47004,5.0,10000,15.05,0,0.21,2,False,False,True,False,False,True,False,False,False,False
24,72000,8.0,18000,7.9,0,0.25,2,False,False,False,False,False,False,False,False,False,False
21,48000,0.0,10000,6.03,0,0.21,3,False,False,True,False,False,False,False,False,False,False
23,72000,5.0,12000,16.29,0,0.17,2,False,False,False,False,False,True,False,False,False,False
22,72000,6.0,5000,12.69,0,0.07,3,False,False,False,True,False,False,False,False,False,False
24,72000,8.0,12000,6.03,0,0.17,2,False,False,False,False,False,False,False,False,False,False
25,72000,9.0,18000,20.89,0,0.25,4,False,False,False,False,False,False,False,True,False,True
24,48000,7.0,10000,14.22,0,0.21,4,False,False,True,False,True,False,False,False,False,True
23,48000,1.0,10000,13.79,0,0.21,3,False,False,True,False,True,False,False,False,False,False
24,72000,1.0,12000,5.42,0,0.17,2,False,False,False,False,False,False,False,False,False,False
22,50000,5.0,10000,11.71,0,0.2,3,False,False,True,True,False,False,False,False,False,False
24,50000,1.0,10000,11.71,0,0.2,2,False,False,True,True,False,False,False,False,False,False
26,50000,2.0,10000,8.49,0,0.2,3,False,False,True,False,False,False,False,False,False,False
24,50000,3.0,10000,7.49,0,0.2,2,False,False,True,False,False,False,False,False,False,False
22,72000,6.0,10800,6.91,0,0.15,3,False,False,False,False,False,False,False,False,False,False
23,72000,0.0,5000,11.86,0,0.07,2,False,False,False,True,False,False,False,False,False,False
23,72000,5.0,8700,6.76,0,0.12,4,False,False,False,False,False,False,False,False,False,False
22,72000,4.0,15000,16.32,0,0.21,4,False,False,False,False,False,True,False,False,False,True
22,50000,0.0,10000,7.88,0,0.2,3,False,False,True,False,False,False,False,False,False,False
22,50004,6.0,10000,12.21,0,0.2,2,False,False,True,True,False,False,False,False,False,False
22,72000,1.0,15000,10.25,0,0.21,3,False,True,False,True,False,False,False,False,False,False
26,45000,4.0,10000,11.86,1,0.22,4,False,False,True,True,False,False,False,False,False,False
24,72000,3.0,20000,13.57,0,0.28,3,False,False,False,False,True,False,False,False,False,False
23,51400,2.0,10000,10.65,0,0.19,3,False,False,True,True,False,False,False,False,False,False
22,51600,0.0,10000,9.51,0,0.19,3,False,False,True,True,False,False,False,False,False,False
25,72000,6.0,5000,12.18,0,0.07,3,False,False,False,True,False,False,False,False,False,False
26,51996,1.0,10000,13.23,0,0.19,4,False,False,True,False,True,False,False,False,False,True
23,46500,0.0,10000,14.26,1,0.22,3,False,False,True,False,True,False,False,False,False,True
24,72400,4.0,25000,17.99,0,0.35,2,False,False,False,False,False,False,True,False,False,True
24,54000,1.0,10000,13.35,0,0.19,4,False,False,True,False,True,False,False,False,False,False
25,54000,2.0,10000,11.46,0,0.19,4,False,False,True,True,False,False,False,False,False,False
23,54996,0.0,10000,7.51,0,0.18,3,False,False,True,False,False,False,False,False,False,False
24,72800,8.0,11200,13.79,0,0.15,2,False,False,False,False,True,False,False,False,False,False
25,72893,9.0,20000,13.22,0,0.27,2,False,False,False,False,True,False,False,False,False,False
25,72972,9.0,10000,12.99,0,0.14,3,False,False,False,False,True,False,False,False,False,False
23,55000,7.0,10000,10.59,0,0.18,4,False,False,True,True,False,False,False,False,False,False
25,55000,0.0,10000,5.42,0,0.18,4,False,False,True,False,False,False,False,False,False,False
22,49000,6.0,10000,16.45,1,0.2,2,False,False,True,False,False,False,True,False,False,False
23,56004,7.0,10000,11.83,0,0.18,3,False,False,True,True,False,False,False,False,False,False
25,57000,1.0,10000,14.27,0,0.18,4,False,False,True,False,True,False,False,False,False,True
26,73440,1.0,35000,9.91,0,0.48,2,False,True,False,True,False,False,False,False,False,False
24,67524,4.0,10000,9.99,1,0.15,2,False,False,False,True,False,False,False,False,False,False
22,58608,4.0,10000,7.51,0,0.17,4,False,False,True,False,False,False,False,False,False,False
23,74000,7.0,15000,15.99,0,0.2,4,False,True,False,False,False,True,False,False,False,True
26,60000,10.0,10000,13.49,0,0.17,3,False,False,True,False,True,False,False,False,False,False
24,54000,5.0,10000,10.37,1,0.19,2,False,False,True,True,False,False,False,False,False,False
23,68500,7.0,9800,14.84,1,0.14,2,False,False,False,False,False,True,False,False,False,False
21,74880,5.0,8500,7.14,0,0.11,2,False,False,False,False,False,False,False,False,False,False
23,54000,7.0,10000,14.11,1,0.19,2,False,False,True,False,False,True,False,False,False,False
23,75000,7.0,10200,6.03,0,0.14,2,False,False,False,False,False,False,False,False,False,False
22,69000,6.0,15000,10.65,1,0.22,4,False,False,False,True,False,False,False,False,False,False
26,75000,10.0,10000,13.49,0,0.13,4,False,False,False,False,True,False,False,False,False,False
24,75000,4.0,11125,13.49,0,0.15,4,False,False,False,False,True,False,False,False,False,False
22,45000,6.0,4000,7.9,0,0.09,2,False,False,True,False,False,False,False,False,False,False
26,69000,0.0,14400,10.65,1,0.21,3,False,False,False,True,False,False,False,False,False,False
24,45000,2.0,4000,13.23,0,0.09,3,False,False,True,False,True,False,False,False,False,True
23,75000,5.0,21000,12.42,0,0.28,2,False,True,False,True,False,False,False,False,False,False
23,75000,4.0,7000,8.49,0,0.09,2,False,False,False,False,False,False,False,False,False,False
23,75000,5.0,5000,8.49,0,0.07,4,False,True,False,False,False,False,False,False,False,False
24,65000,3.0,10000,12.42,0,0.15,2,False,False,True,True,False,False,False,False,False,False
26,65000,1.0,10000,7.66,0,0.15,3,False,False,True,False,False,False,False,False,False,False
21,75000,5.0,9000,5.99,0,0.12,4,False,False,False,False,False,False,False,False,False,False
23,65000,3.0,10000,5.79,0,0.15,3,False,False,True,False,False,False,False,False,False,False
23,75000,7.0,4950,10.99,0,0.07,3,False,False,False,True,False,False,False,False,False,False
22,65000,0.0,10000,9.45,0,0.15,3,False,False,True,True,False,False,False,False,False,False
24,68000,3.0,10000,16.02,0,0.15,2,False,False,True,False,False,True,False,False,False,True
22,62496,6.0,10000,11.89,1,0.16,3,False,False,True,True,False,False,False,False,False,False
25,75000,3.0,6000,6.92,0,0.08,2,False,False,False,False,False,False,False,False,False,False
24,69600,2.0,10000,8.38,0,0.14,2,False,False,True,False,False,False,False,False,False,False
