person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
85000,7200,8.9,0,0.08,False,False,False,False,False,False,False,False,False,False
85000,12000,14.27,0,0.14,False,False,False,False,True,False,False,False,False,False
85000,5500,13.49,0,0.06,False,False,False,False,True,False,False,False,False,False
85000,12000,6.62,0,0.14,False,False,False,False,False,False,False,False,False,False
85000,7500,13.99,0,0.09,False,False,False,False,True,False,False,False,False,True
85000,10000,5.99,0,0.12,False,False,False,False,False,False,False,False,False,False
66000,12000,16.89,1,0.18,False,False,True,False,False,True,False,False,False,False
72100,12000,5.79,0,0.17,False,False,True,False,False,False,False,False,False,False
85000,10000,10.0,0,0.12,False,False,False,True,False,False,False,False,False,False
85000,10400,5.79,0,0.12,False,False,False,False,False,False,False,False,False,False
85000,9600,10.37,0,0.11,False,False,False,True,False,False,False,False,False,False
42000,3000,11.49,0,0.07,False,False,True,True,False,False,False,False,False,False
85000,25000,10.75,0,0.29,False,False,False,True,False,False,False,False,False,False
75000,12000,13.49,0,0.16,False,False,True,False,True,False,False,False,False,False
75000,12000,11.49,0,0.16,False,False,True,True,False,False,False,False,False,False
75000,12000,12.98,0,0.16,False,False,True,False,True,False,False,False,False,True
73000,25000,17.9,1,0.34,True,False,False,False,False,False,False,True,False,False
85000,1000,9.32,0,0.01,False,False,False,False,False,False,False,False,False,False
75000,12000,12.53,0,0.16,False,False,True,True,False,False,False,False,False,False
75000,12000,12.09,0,0.16,False,False,True,False,True,False,False,False,False,True
85000,15000,12.84,0,0.18,False,False,False,False,True,False,False,False,False,False
73000,20000,13.12,1,0.27,False,False,False,False,False,True,False,False,False,True
85100,4500,6.39,0,0.05,False,False,False,False,False,False,False,False,False,False
36184,12000,9.99,0,0.33,False,True,False,True,False,False,False,False,False,False
80000,12000,13.61,0,0.15,False,False,True,False,True,False,False,False,False,True
86000,24000,7.51,0,0.28,False,False,False,False,False,False,False,False,False,False
86000,15000,6.03,0,0.17,False,False,False,False,False,False,False,False,False,False
80800,12000,8.9,0,0.15,False,False,True,False,False,False,False,False,False,False
81000,12000,16.29,0,0.15,False,False,True,False,False,True,False,False,False,True
36000,5000,13.49,0,0.14,False,True,False,False,True,False,False,False,False,True
86000,16000,12.21,0,0.19,False,False,False,True,False,False,False,False,False,False
83004,12000,13.23,0,0.14,False,False,True,False,True,False,False,False,False,True
84000,12000,6.91,0,0.14,False,False,True,False,False,False,False,False,False,False
86400,24000,13.85,0,0.28,False,False,False,False,True,False,False,False,False,False
86670,20000,12.53,0,0.23,False,False,False,True,False,False,False,False,False,False
86748,10000,8.49,0,0.12,False,False,False,False,False,False,False,False,False,False
87000,6000,10.65,0,0.07,False,False,False,True,False,False,False,False,False,False
85000,12000,10.37,0,0.14,False,False,True,True,False,False,False,False,False,False
75000,8000,15.99,1,0.11,False,False,False,False,False,True,False,False,False,False
75000,8000,7.49,1,0.11,False,False,False,False,False,False,False,False,False,False
87000,11200,8.49,0,0.13,False,False,False,False,False,False,False,False,False,False
88000,12000,12.42,0,0.14,False,False,True,True,False,False,False,False,False,False
87000,25000,14.96,0,0.29,False,False,False,False,False,True,False,False,False,True
87000,8000,12.21,0,0.09,False,False,False,True,False,False,False,False,False,False
90000,12000,9.91,0,0.13,False,False,True,True,False,False,False,False,False,False
87000,7500,11.28,0,0.09,False,False,False,False,True,False,False,False,False,True
90000,12000,12.42,0,0.13,False,False,True,True,False,False,False,False,False,False
78000,12000,14.09,1,0.15,False,False,True,False,False,True,False,False,False,True
87500,25000,13.98,0,0.29,False,False,False,False,True,False,False,False,False,True
87500,1600,9.88,0,0.02,False,False,False,True,False,False,False,False,False,False
87996,7000,11.99,0,0.08,False,False,False,True,False,False,False,False,False,False
88000,16000,11.71,0,0.18,False,False,False,True,False,False,False,False,False,False
88000,8000,5.99,0,0.09,False,False,False,False,False,False,False,False,False,False
95000,12000,7.88,0,0.13,False,False,True,False,False,False,False,False,False,False
88512,3000,5.79,0,0.03,False,False,False,False,False,False,False,False,False,False
88560,10000,11.49,0,0.11,False,False,False,True,False,False,False,False,False,False
88000,12000,14.61,1,0.14,False,False,True,False,False,True,False,False,False,True
104000,12000,12.21,0,0.12,False,False,True,True,False,False,False,False,False,False
110000,12000,7.9,0,0.11,False,False,True,False,False,False,False,False,False,False
89000,16000,13.22,0,0.18,False,False,False,False,True,False,False,False,False,False
111016,12000,13.11,0,0.11,False,False,True,False,True,False,False,False,False,False
120000,12000,9.01,0,0.1,False,False,True,True,False,False,False,False,False,False
90000,20000,14.65,0,0.22,False,False,False,False,True,False,False,False,False,True
113000,12000,15.28,1,0.11,False,False,True,False,False,True,False,False,False,True
90000,14300,6.03,0,0.16,False,False,False,False,False,False,False,False,False,False
136000,12000,14.72,0,0.09,False,False,True,False,True,False,False,False,False,True
90000,3600,7.9,0,0.04,False,False,False,False,False,False,False,False,False,False
150000,12000,7.9,0,0.08,False,False,True,False,False,False,False,False,False,False
90000,15000,6.03,0,0.17,False,False,False,False,False,False,False,False,False,False
90000,8000,9.91,0,0.09,False,False,False,True,False,False,False,False,False,False
90000,6400,5.99,0,0.07,False,False,False,False,False,False,False,False,False,False
36000,12200,11.49,1,0.34,False,False,True,True,False,False,False,False,False,False
82100,12200,6.03,0,0.15,False,False,True,False,False,False,False,False,False,False
90000,13000,10.59,0,0.14,False,False,False,True,False,False,False,False,False,False
90000,22000,6.99,0,0.24,False,False,False,False,False,False,False,False,False,False
90000,10000,5.42,0,0.11,False,False,False,False,False,False,False,False,False,False
90000,3000,11.49,0,0.03,False,False,False,True,False,False,False,False,False,False
42000,12375,7.51,0,0.29,False,False,True,False,False,False,False,False,False,False
80000,12375,10.91,0,0.15,False,False,True,False,True,False,False,False,False,False
33396,2800,16.0,1,0.08,False,False,True,False,False,True,False,False,False,False
90000,8500,15.21,0,0.09,False,False,False,False,False,True,False,False,False,True
45000,2800,13.49,0,0.06,False,False,True,False,True,False,False,False,False,True
35000,7500,7.9,0,0.21,False,True,False,False,False,False,False,False,False,False
90000,6000,7.14,0,0.07,False,False,False,False,False,False,False,False,False,False
44000,2800,14.17,1,0.06,False,False,True,False,True,False,False,False,False,False
48000,2800,8.9,1,0.06,False,False,True,False,False,False,False,False,False,False
90000,6000,7.74,0,0.07,False,False,False,False,False,False,False,False,False,False
18460,2775,7.68,0,0.15,False,False,True,False,False,False,False,False,False,False
90000,3200,13.22,0,0.04,False,False,False,False,True,False,False,False,False,False
31200,2725,10.74,0,0.09,False,False,True,True,False,False,False,False,False,False
90000,6000,11.89,0,0.07,False,False,False,True,False,False,False,False,False,False
90000,5000,11.34,0,0.06,False,False,False,False,True,False,False,False,False,True
90084,15000,7.88,0,0.17,False,False,False,False,False,False,False,False,False,False
90996,6000,9.99,0,0.07,False,False,False,True,False,False,False,False,False,False
18144,2675,9.91,0,0.15,False,False,True,True,False,False,False,False,False,False
40000,2675,8.07,0,0.07,False,False,True,False,False,False,False,False,False,False
91000,1500,14.54,0,0.02,False,False,False,False,False,True,False,False,False,True
46728,2650,10.59,0,0.06,False,False,True,True,False,False,False,False,False,False
91000,10000,13.61,0,0.11,False,False,False,False,True,False,False,False,False,False
27000,2600,13.22,0,0.1,False,False,True,False,True,False,False,False,False,True
91092,10000,13.43,0,0.11,False,False,False,False,True,False,False,False,False,False
79200,11200,14.79,1,0.14,False,False,False,False,True,False,False,False,False,True
35000,4000,13.11,0,0.11,False,True,False,False,True,False,False,False,False,False
91200,5000,11.48,0,0.05,False,True,False,True,False,False,False,False,False,False
91200,6000,7.68,0,0.07,False,False,False,False,False,False,False,False,False,False
91234,12000,11.83,0,0.13,False,False,False,True,False,False,False,False,False,False
91500,8000,13.61,0,0.09,False,False,False,False,True,False,False,False,False,False
92000,12000,6.62,0,0.13,False,False,False,False,False,False,False,False,False,False
92000,15000,11.11,0,0.16,False,False,False,True,False,False,False,False,False,False
92000,25000,17.93,0,0.27,False,False,False,False,False,False,True,False,False,True
92000,15000,11.26,0,0.16,False,False,False,True,False,False,False,False,False,False
17352,2500,12.53,0,0.14,False,False,True,True,False,False,False,False,False,False
80004,6000,8.0,1,0.07,False,False,False,False,False,False,False,False,False,False
20000,2500,15.7,1,0.13,False,False,True,False,False,True,False,False,False,False
20000,2500,13.79,0,0.13,False,False,True,False,True,False,False,False,False,True
80400,10000,11.66,1,0.12,False,False,False,False,True,False,False,False,False,False
34656,5500,7.51,0,0.16,False,True,False,False,False,False,False,False,False,False
60000,12500,10.59,0,0.21,False,False,True,True,False,False,False,False,False,False
60000,12500,10.25,0,0.21,False,False,True,True,False,False,False,False,False,False
93240,7000,9.63,0,0.08,False,False,False,False,False,False,False,False,False,False
74000,12600,10.65,0,0.17,False,False,True,True,False,False,False,False,False,False
81996,10000,11.46,1,0.12,False,False,False,True,False,False,False,False,False,False
94000,13000,6.03,0,0.14,False,False,False,False,False,False,False,False,False,False
94000,35000,15.23,0,0.37,False,False,False,False,True,False,False,False,False,True
94000,15000,6.17,0,0.16,False,False,False,False,False,False,False,False,False,False
94200,20000,8.88,0,0.21,False,False,False,True,False,False,False,False,False,False
94400,35000,7.49,0,0.37,False,False,False,False,False,False,False,False,False,False
95000,7450,12.69,0,0.08,False,False,False,True,False,False,False,False,False,False
95000,6600,7.51,0,0.07,False,False,False,False,False,False,False,False,False,False
31760,12875,12.53,1,0.41,False,False,True,True,False,False,False,False,False,False
95000,24000,10.99,0,0.25,False,False,False,True,False,False,False,False,False,False
52000,13000,15.31,0,0.25,False,False,True,False,False,True,False,False,False,True
95000,4800,13.43,0,0.05,False,True,False,False,True,False,False,False,False,False
33600,9600,13.98,0,0.29,False,True,False,False,True,False,False,False,False,True
95000,25000,18.78,0,0.26,False,False,False,False,False,False,False,True,False,False
83000,15000,12.84,1,0.18,False,False,False,False,True,False,False,False,False,True
95000,6000,7.68,0,0.06,False,False,False,False,False,False,False,False,False,False
95000,10000,9.07,0,0.11,False,False,False,False,False,False,False,False,False,False
95000,25000,10.08,0,0.26,False,False,False,True,False,False,False,False,False,False
83195,13000,11.71,0,0.16,False,False,True,True,False,False,False,False,False,False
95000,5000,7.43,0,0.05,False,False,False,False,False,False,False,False,False,False
90000,13000,8.94,0,0.14,False,False,True,False,False,False,False,False,False,False
95111,18000,14.72,0,0.19,False,False,False,False,True,False,False,False,False,False
95400,12000,5.42,0,0.13,False,False,False,False,False,False,False,False,False,False
95400,5000,12.68,0,0.05,False,False,False,False,True,False,False,False,False,False
120000,13000,11.71,0,0.11,False,False,True,True,False,False,False,False,False,False
96000,35000,18.25,0,0.36,False,False,False,False,False,True,False,False,False,True
96000,9000,6.62,0,0.09,False,False,False,False,False,False,False,False,False,False
96000,1500,6.62,0,0.02,False,False,False,False,False,False,False,False,False,False
70000,13600,7.29,0,0.19,False,False,True,False,False,False,False,False,False,False
96000,10000,5.42,0,0.1,False,False,False,False,False,False,False,False,False,False
70000,13600,12.21,0,0.19,False,False,True,True,False,False,False,False,False,False
73000,13600,11.99,0,0.19,False,False,True,True,False,False,False,False,False,False
78625,13600,9.88,0,0.17,False,False,True,True,False,False,False,False,False,False
85000,13600,6.03,0,0.16,False,False,True,False,False,False,False,False,False,False
96000,7000,5.79,0,0.07,False,False,False,False,False,False,False,False,False,False
84000,3500,14.84,1,0.04,False,False,False,False,False,True,False,False,False,False
80600,13800,11.99,0,0.17,False,False,True,True,False,False,False,False,False,False
96300,15000,6.17,0,0.16,False,False,False,False,False,False,False,False,False,False
